"No.","Time","Source","Destination","Protocol","Length","Info"
"10629","62.672729","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10630","62.672729","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10631","62.672729","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10632","62.672729","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10633","62.673585","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10634","62.673585","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10635","62.673585","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10636","62.673585","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10637","62.673585","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10638","62.673585","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10639","62.673585","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10640","62.673585","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10641","62.674466","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10642","62.674466","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10643","62.674466","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10644","62.674466","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10645","62.674466","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10646","62.674466","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10647","62.674466","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10648","62.674466","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10649","62.675296","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10650","62.675296","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10651","62.675296","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10652","62.675296","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10653","62.675296","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10654","62.675296","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10655","62.675296","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10656","62.675296","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10657","62.676250","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10658","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10659","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10660","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10661","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10662","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10663","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10664","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10665","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10666","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10667","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10668","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10669","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10670","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10671","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10672","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10673","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10674","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10675","62.677809","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10676","62.678938","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10677","62.678938","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10678","62.678938","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10679","62.678938","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10680","62.678938","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10681","62.678938","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10682","62.678938","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10683","62.678938","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10684","62.678938","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10685","62.678938","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10686","62.678938","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10687","62.678938","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10688","62.679562","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10689","62.680017","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10690","62.680017","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10691","62.680017","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10692","62.680017","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10693","62.680017","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10694","62.680017","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10695","62.680017","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10696","62.680017","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10697","62.680017","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10698","62.680017","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10699","62.680017","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10700","62.681115","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10701","62.681115","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10702","62.681115","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10703","62.681115","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10704","62.681115","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10705","62.681115","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10706","62.681115","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10707","62.681115","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10708","62.681115","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10709","62.681115","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10710","62.681115","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10711","62.682125","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10712","62.682125","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10713","62.682125","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10714","62.682125","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10715","62.682125","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10716","62.682125","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10717","62.682125","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10718","62.682125","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10719","62.682125","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10720","62.682125","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10721","62.682712","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10722","62.683128","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10723","62.683128","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10724","62.683139","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10725","62.683128","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10726","62.683128","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10727","62.683128","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10728","62.683128","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10729","62.683128","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10730","62.683128","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10731","62.683128","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10732","62.683710","192.168.100.5","66.96.224.77","QUIC","79","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10733","62.684127","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10734","62.684127","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10735","62.684127","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10736","62.684127","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10737","62.684144","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10738","62.684127","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10739","62.684127","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10740","62.684127","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10741","62.684127","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10742","62.684127","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10743","62.684127","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10744","62.684545","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10745","62.684545","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10746","62.684545","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10747","62.684608","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10748","62.684981","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10749","62.685399","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10750","62.685739","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10751","62.686063","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10752","62.686469","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10753","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10754","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10755","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10756","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10757","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10758","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10759","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10760","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10761","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10762","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10763","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10764","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10765","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10766","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10767","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10768","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10769","62.686578","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10770","62.686801","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10771","62.687130","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10772","62.687480","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10773","62.687873","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10774","62.687873","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10775","62.687873","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10776","62.687873","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10777","62.687873","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10778","62.687873","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10779","62.687873","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10780","62.687873","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10781","62.687873","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10782","62.687873","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10783","62.687873","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10784","62.687873","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10785","62.687873","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10786","62.688237","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10787","62.688613","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10788","62.689036","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10789","62.689036","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10790","62.689036","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10791","62.689036","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10792","62.689036","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10793","62.689036","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10794","62.689036","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10795","62.689036","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10796","62.689036","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10797","62.689036","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10798","62.689036","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10799","62.689036","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10800","62.689593","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10801","62.690122","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10802","62.690122","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10803","62.690122","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10804","62.690122","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10805","62.690122","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10806","62.690122","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10807","62.690122","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10808","62.690122","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10809","62.690122","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10810","62.690122","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10811","62.690122","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10812","62.690287","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10813","62.690847","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10814","62.691192","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10815","62.691243","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10816","62.691243","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10817","62.691243","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10818","62.691243","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10819","62.691243","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10820","62.691243","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10821","62.691243","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10822","62.691243","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10823","62.691243","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10824","62.691243","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10825","62.691243","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10826","62.692029","192.168.100.5","66.96.224.77","QUIC","75","Protected Payload (KP0), DCID=7da34b5603e1ace0"
"10827","62.692283","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10828","62.692283","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10829","62.692283","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
"10830","62.692283","66.96.224.77","192.168.100.5","QUIC","1292","Protected Payload (KP0)"
